customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Charges_Ratio,High_Risk_Contract,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Tenure_Group_1-2 Years,Tenure_Group_2-4 Years,Tenure_Group_4-6 Years
9932-WBWIK,0,11,20.35,215.25,0,0.0945412267344378,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4619-EVPHY,1,20,91.0,1859.5,0,0.04893788626545907,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
5286-YHCVC,0,72,104.8,7470.1,0,0.014029263311027612,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
6424-ELEYH,0,3,74.75,229.5,1,0.3257080468101069,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4391-RESHN,0,23,104.05,2470.1,1,0.042123800485309094,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
9115-YQHGA,0,40,51.1,2092.9,0,0.024415882151961953,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
4462-CYWMH,1,62,89.8,5629.55,0,0.015951541391493917,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8963-MQVYN,0,22,20.55,469.85,0,0.04373736205730846,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
2458-EOMRE,0,11,64.05,733.95,0,0.08726752384675353,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9334-GWGOW,1,7,74.85,485.25,0,0.1542503832199818,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6821-BUXUX,0,13,96.65,1244.5,1,0.07766171090669578,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
5028-HTLJB,1,1,20.05,20.05,1,0.9999995012471316,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9801-GDWGV,0,39,103.45,3994.45,1,0.025898434012446184,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
6542-LWGXJ,0,3,25.0,78.25,0,0.31948877706213713,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5567-GZKQY,0,58,20.3,1131.5,0,0.017940786407947093,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
1222-LRYKO,0,6,26.35,184.05,0,0.1431676097165113,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2320-JRSDE,0,1,19.9,19.9,1,0.9999994974876897,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2087-QAREY,0,22,54.7,1178.75,0,0.0464050897441774,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0601-WZHJF,0,14,46.35,667.7,1,0.0694174019856612,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
4423-JWZJN,0,64,90.25,5629.15,0,0.0160326159082053,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5143-WMWOG,0,1,19.95,19.95,1,0.9999994987471185,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6490-FGZAT,0,6,20.65,109.3,0,0.1889295344071789,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
5393-RXQSZ,0,1,79.6,79.6,1,0.999999874371875,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7452-FOLON,0,39,25.45,958.45,0,0.026553288887753258,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2320-TZRRH,0,20,19.5,403.15,0,0.048369092189778196,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
0231-LXVAP,0,1,75.9,75.9,1,0.9999998682477117,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
9444-JTXHZ,0,1,76.2,76.2,1,0.9999998687664213,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4942-VZZOM,0,64,66.15,4392.5,0,0.01505976092189013,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
5510-BOIUJ,0,1,19.25,19.25,1,0.9999994805197504,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7502-BNYGS,0,46,69.1,3168.0,0,0.02181186861801809,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
4291-HYEBC,1,28,39.1,1096.6,0,0.03565566263308716,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
6147-CBCRA,0,33,20.05,669.45,0,0.029949958474121168,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
6047-SUHPR,0,39,59.8,2343.85,0,0.02551357797848165,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4471-KXAUH,0,42,84.3,3588.4,1,0.02349236421945055,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
9752-ZNQUT,0,1,48.6,48.6,0,0.9999997942387254,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7638-QVMVY,0,7,79.0,522.95,1,0.15106606461294456,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1576-PFZIW,1,70,105.35,7511.9,0,0.014024414576838864,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5666-MBJPT,0,65,25.1,1725.0,0,0.014550724553329134,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
7312-XSBAT,0,1,49.75,49.75,0,0.9999997989950152,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3096-GKWEB,0,18,94.75,1691.9,0,0.0560021274543287,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
2371-JQHZZ,0,24,93.0,2248.05,0,0.04136918644438874,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
0674-GCDXG,0,63,71.9,4479.2,0,0.016051973530871646,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
1121-QSIVB,0,44,77.55,3471.1,0,0.02234162074748172,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
4396-KLSEH,0,4,19.85,63.0,0,0.3150793150667754,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
3244-DCJWY,0,1,70.25,70.25,1,0.9999998576512658,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2824-MYYBN,0,37,95.25,3314.15,0,0.028740400921079608,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
0875-CABNR,1,10,84.6,865.55,1,0.09774131941838925,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
6345-HOVES,0,34,25.05,852.7,0,0.029377271849686033,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8318-LCNBW,0,35,53.15,1930.9,0,0.027526023991268196,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
6469-QJKZW,0,4,20.15,91.4,0,0.22045949447926752,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0147-ESWWR,1,39,101.25,3949.15,0,0.025638428457672082,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
1217-VASWC,1,43,100.55,4304.0,0,0.02336198879330393,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
7812-FZHPE,0,17,24.1,409.9,1,0.05879482657246094,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
6370-ZVHDV,0,61,25.3,1554.9,0,0.016271142734123462,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
5915-DGNVC,0,49,71.8,3472.05,0,0.020679425639954993,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
6260-XLACS,0,4,19.7,117.8,0,0.1672325834267756,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
3566-CAAYU,0,64,49.85,3210.35,0,0.015527901893787588,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
4983-CCWMC,0,3,69.6,207.4,0,0.3355833975128545,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9103-CXVOK,0,1,19.75,19.75,0,0.9999994936711425,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2896-TBNBE,0,40,80.8,3132.75,0,0.025792035669006348,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4797-AXPXK,0,1,60.0,60.0,1,0.9999998333333611,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5229-PRWKT,0,8,86.55,649.65,1,0.13322558095550557,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
6982-UQZLY,1,1,20.85,20.85,1,0.9999995203839231,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2522-WLNSF,1,34,64.2,2106.3,0,0.030479988460903055,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
3841-CONLJ,0,1,35.0,35.0,0,0.9999997142857958,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5057-LCOUI,0,39,50.75,2011.4,1,0.025231182135670764,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
0193-ESZXP,1,58,105.5,6205.5,1,0.01700104743050351,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1
4475-NVTLU,0,45,19.2,903.7,0,0.021245988477968478,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
4369-HTUIF,1,6,85.15,503.6,1,0.16908260188477758,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9386-LDCZR,0,43,90.65,3882.3,0,0.023349560767200985,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0
9585-KKMFD,0,41,20.0,879.8,0,0.022732438932343273,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0
5399-ZIMKF,0,5,74.65,383.65,0,0.1945783866915578,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0336-KXKFK,0,72,61.2,4390.25,0,0.013939980607163647,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1
5619-XZZKR,0,4,19.95,68.2,0,0.29252195124311564,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
3948-FVVRP,0,9,54.8,452.8,0,0.12102473230952446,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5327-XOKKY,1,72,73.45,5329.0,0,0.013783073721555501,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
0983-TATYJ,0,33,51.45,1758.9,0,0.029251236402005592,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1813-JYWTO,0,72,80.45,5737.6,0,0.014021542083760559,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0156-FVPTA,0,22,54.2,1152.7,1,0.047020039498394735,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1984-FCOWB,0,70,109.5,7674.55,1,0.014267937515205534,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
0654-HMSHN,0,21,104.4,2157.95,1,0.04837924859992471,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
6719-OXYBR,0,15,85.3,1219.85,0,0.06992662975016084,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3312-ZWLGF,1,29,79.3,2414.55,0,0.032842558518802425,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
6476-YHMGA,0,15,76.5,1155.6,0,0.06619937637418331,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
5287-QWLKY,1,71,105.1,7548.1,1,0.013924033844379334,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
0795-XCCTE,1,72,25.4,1809.35,0,0.014038190432817363,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0168-XZKBB,0,19,86.85,1564.4,0,0.05551649159091989,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
3785-NRHYR,0,1,19.65,19.65,0,0.9999994910944066,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
5196-SGOAK,0,1,75.7,75.7,1,0.9999998678996211,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4537-DKTAL,0,2,45.55,84.4,0,0.5396918791834265,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7072-MBHEV,1,11,78.1,864.85,0,0.09030467606747208,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5602-BVFMK,0,12,19.3,228.75,0,0.08437158101107843,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
6297-NOOPG,0,70,110.5,7752.05,0,0.014254294007063559,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
1891-UAWWU,1,20,90.8,1951.0,1,0.04654023553797931,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8204-TIFGJ,0,23,20.3,470.6,0,0.04313642067283424,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
8050-DVOJX,1,49,81.35,4060.9,0,0.02003250506037453,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
6108-OQZDQ,0,4,97.95,384.5,1,0.2547464173017837,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0363-QJVFX,0,32,108.15,3432.9,1,0.031503976138238875,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
8903-XEBGX,0,2,55.3,108.65,0,0.5089737221377153,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8169-SAEJD,1,69,56.55,3952.65,0,0.014306857388570052,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
9840-DVNDC,0,6,80.5,463.05,1,0.17384731295006342,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1089-XZWHH,0,24,19.7,494.05,0,0.039874505821789176,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2325-WINES,0,32,104.05,3416.85,0,0.030452024436390168,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0
6064-ZATLR,0,27,52.85,1498.65,0,0.03526507166272931,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3096-JRDSO,1,27,104.3,2867.75,1,0.036369976335559315,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
7824-PANSQ,0,58,80.65,4807.35,0,0.016776394444389543,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8042-JVNFH,0,1,71.35,71.35,1,0.99999985984585,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9648-BCHKM,0,18,24.65,471.35,0,0.052296593777520016,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
2888-ADFAO,0,47,21.3,1041.8,0,0.020445382794726602,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
8707-HOEDG,0,70,110.2,7689.8,0,0.014330671780370528,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
3374-LXDEV,0,13,89.4,1132.35,1,0.07895085372057356,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4072-IPYLT,0,36,51.05,1815.0,0,0.028126721608117234,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7167-PCEYD,0,67,19.8,1311.3,0,0.015099519445592013,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1
4936-YPJNK,0,10,19.9,199.45,0,0.09977437454126976,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1580-BMCMR,1,19,87.3,1637.3,0,0.05331948907763092,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
4817-KEQSP,0,71,19.85,1326.35,0,0.014965883703653761,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
6408-WHTEF,0,72,89.4,6376.55,0,0.014020120576142082,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
9251-AWQGT,0,48,20.0,935.9,0,0.021369804237954867,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
8749-CLJXC,0,1,20.05,20.05,0,0.9999995012471316,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7989-VCQOH,0,18,83.25,1611.15,0,0.05167116623733876,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
5049-GLYVG,0,1,20.6,20.6,1,0.9999995145633425,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4199-QHJNM,1,67,102.9,6989.7,0,0.014721661852838233,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
8882-TLVRW,0,69,39.1,2779.5,0,0.014067278236850951,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
5883-GTGVD,0,19,99.95,1931.75,1,0.05174064940214495,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
5135-GRQJV,1,72,114.5,8331.95,0,0.013742281202188825,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
2384-OVPSA,1,38,20.2,735.9,0,0.027449381336467165,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1371-WEPDS,1,40,55.8,2283.3,0,0.024438312861041853,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
3580-GICBM,0,61,24.2,1445.2,0,0.016745087069297764,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1
4817-QRJSX,0,10,81.0,818.05,1,0.09901595135974633,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9730-DRTMJ,0,32,72.8,2333.05,0,0.031203788897778487,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
4686-UXDML,0,21,99.85,1992.55,0,0.050111665704189776,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
3349-ANQNH,1,59,99.5,5890.0,0,0.016893039020555112,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1
2398-YPMUR,1,13,70.15,916.75,1,0.07652031550018745,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0932-YIXYU,0,47,20.25,1029.8,0,0.019664012238648165,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
7480-SPLEF,0,69,26.0,1796.55,0,0.014472182714245734,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
7636-XUHWW,0,2,19.9,33.7,0,0.5905042758147548,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1431-CYWMH,0,22,19.05,454.05,0,0.04195573082357162,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5937-EORGB,1,15,96.5,1392.25,0,0.06931226382250125,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
6349-JDHQP,0,53,19.85,1049.6,0,0.01891196628323203,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
5539-HIVAK,1,28,25.7,734.6,0,0.03498502538817009,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
5847-MXBEO,0,22,20.3,475.1,0,0.04272784586975698,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
9985-MWVIX,0,1,70.15,70.15,1,0.9999998574483453,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4583-PARNH,1,16,91.55,1540.05,0,0.059446121493158526,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
1116-FRYVH,0,48,39.4,1978.65,0,0.019912566548340702,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1421-HCERK,1,30,105.7,3181.8,0,0.03322018972524926,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
9633-XQABV,0,3,70.25,229.7,0,0.30583368281089757,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0716-BQNDX,1,57,93.75,5625.55,0,0.016665037166739186,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
